"Crash_ID","$1000_Damage_to_Any_One_Person's_Property","Agency","At_Intersection_Flag","Construction_Zone_Flag","Crash_Date","Crash_Death_Count","Crash_Month","Crash_Not_Injured_Count","Crash_Severity","Crash_Time","Crash_Year","Day_of_Week","First_Harmful_Event","Hour_of_Day","Light_Condition","Manner_of_Collision","Median_Width","Number_of_Entering_Roads","Physical_Feature_1","Physical_Feature_2","Road_Class","Roadway_Type","Speed_Limit","Surface_Condition","Traffic_Control_Type","Weather_Condition","Driver_License_Class","Charge","Person_Age","Person_Alcohol_Specimen_Type_Taken","Person_Drug_Specimen_Type","Person_Drug_Test_Result","Person_Ethnicity","Person_Gender","Person_Helmet","Person_Injury_Severity","Person_Total_Injury_Count","injuries_report"
"16426966","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2018-05-18",0,"5",0,"A - SUSPECTED SERIOUS INJURY","1731","2018","FRIDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",-1,"1 - DRY","96 - NONE","1 - CLEAR","C - CLASS C","UNSAFE MOVEMENT LEFT",67,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","3 - WORN, NOT DAMAGED","C - POSSIBLE INJURY",1,"Person_Possible_Injury"
"16424097","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2018-05-19",0,"5",1,"B - SUSPECTED MINOR INJURY","2128","2018","SATURDAY","PEDALCYCLIST","21:00 - 21:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - TURNING RIGHT",0,"97 - NOT APPLICABLE","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","11 - CENTER STRIPE/DIVIDER","1 - CLEAR","C - CLASS C","FAILED TO YEILD ROW RIGHT TURN INTO PRIVATE DRIVE",18,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"16424097","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2018-05-19",0,"5",1,"B - SUSPECTED MINOR INJURY","2128","2018","SATURDAY","PEDALCYCLIST","21:00 - 21:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - TURNING RIGHT",0,"97 - NOT APPLICABLE","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","11 - CENTER STRIPE/DIVIDER","1 - CLEAR","C - CLASS C","NO CHARGES",25,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","A - ASIAN","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"16424201","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2018-05-22",0,"5",1,"C - POSSIBLE INJURY","1049","2018","TUESDAY","PEDALCYCLIST","10:00 - 10:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING LEFT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","NO CHARGES",58,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"16424201","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2018-05-22",0,"5",1,"C - POSSIBLE INJURY","1049","2018","TUESDAY","PEDALCYCLIST","10:00 - 10:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING LEFT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","98 - OTHER/OUT OF STATE","NO CHARGES",27,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","1 - NOT WORN","C - POSSIBLE INJURY",1,"Person_Possible_Injury"
"16427183","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2018-05-22",0,"5",1,"A - SUSPECTED SERIOUS INJURY","2035","2018","TUESDAY","PEDALCYCLIST","20:00 - 20:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",3,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","INTERSTATE","4 OR MORE LANES, DIVIDED",55,"1 - DRY","15 - CROSSWALK","1 - CLEAR","C - CLASS C","INTOXICATION ASSAULT",19,"2 - BLOOD","2 - BLOOD","1 - POSITIVE","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"16427183","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2018-05-22",0,"5",1,"A - SUSPECTED SERIOUS INJURY","2035","2018","TUESDAY","PEDALCYCLIST","20:00 - 20:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",3,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","INTERSTATE","4 OR MORE LANES, DIVIDED",55,"1 - DRY","15 - CROSSWALK","1 - CLEAR","C - CLASS C","NO CHARGES",24,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY",1,"Person_Possible_Injury"
"16428467","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2018-05-24",0,"5",1,"B - SUSPECTED MINOR INJURY","1906","2018","THURSDAY","PEDALCYCLIST","19:00 - 19:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING LEFT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",-1,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","FTYROW - LEFT TURN",28,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"16428467","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2018-05-24",0,"5",1,"B - SUSPECTED MINOR INJURY","1906","2018","THURSDAY","PEDALCYCLIST","19:00 - 19:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING LEFT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",-1,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",55,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","4 - WORN, UNK DAMAGE","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"16428978","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2018-05-24",0,"5",1,"A - SUSPECTED SERIOUS INJURY","1908","2018","THURSDAY","PEDALCYCLIST","19:00 - 19:59","6 - DUSK","ONE MOTOR VEHICLE - TURNING LEFT",0,"3 - THREE ENTERING ROADS - Y","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",-1,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",56,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"16428978","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2018-05-24",0,"5",1,"A - SUSPECTED SERIOUS INJURY","1908","2018","THURSDAY","PEDALCYCLIST","19:00 - 19:59","6 - DUSK","ONE MOTOR VEHICLE - TURNING LEFT",0,"3 - THREE ENTERING ROADS - Y","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",-1,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",58,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","3 - WORN, NOT DAMAGED","A - SUSPECTED SERIOUS INJURY",1,"Person_Possible_Injury"
"17207015","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2018-05-24",0,"5",1,"B - SUSPECTED MINOR INJURY","1730","2018","THURSDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"97 - NOT APPLICABLE","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","96 - NONE","1 - CLEAR","C - CLASS C","NO CHARGES",37,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"17207015","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2018-05-24",0,"5",1,"B - SUSPECTED MINOR INJURY","1730","2018","THURSDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"97 - NOT APPLICABLE","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","96 - NONE","1 - CLEAR","C - CLASS C","NO CHARGES",32,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","3 - WORN, NOT DAMAGED","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"16434920","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2018-05-25",0,"5",1,"C - POSSIBLE INJURY","840","2018","FRIDAY","PEDALCYCLIST","08:00 - 08:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","96 - NONE","1 - CLEAR","C - CLASS C","NO CHARGES",28,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"16434920","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2018-05-25",0,"5",1,"C - POSSIBLE INJURY","840","2018","FRIDAY","PEDALCYCLIST","08:00 - 08:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","96 - NONE","1 - CLEAR","5 - UNLICENSED","NO CHARGES",69,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","1 - NOT WORN","C - POSSIBLE INJURY",1,"Person_Possible_Injury"
"16435309","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2018-05-26",0,"5",0,"B - SUSPECTED MINOR INJURY","1354","2018","SATURDAY","PEDALCYCLIST","13:00 - 13:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"98 - OTHER (EXPLAIN IN NARRATIVE)","PRIVATE DRIVE OR ROAD","NOT APPLICABLE","NON TRAFFICWAY","NOT APPLICABLE",35,"1 - DRY","98 - OTHER (EXPLAIN IN NARRATIVE)","1 - CLEAR","99 - UNKNOWN","NO CHARGES",31,"98 - OTHER (EXPLAIN IN NARRATIVE)","98 - OTHER (EXPLAIN IN NARRATIVE)","99 - UNKNOWN","99 - UNKNOWN","1 - MALE","97 - NOT APPLICABLE","99 - UNKNOWN",0,"Person_Unkown_Injury"
"16435309","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2018-05-26",0,"5",0,"B - SUSPECTED MINOR INJURY","1354","2018","SATURDAY","PEDALCYCLIST","13:00 - 13:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"98 - OTHER (EXPLAIN IN NARRATIVE)","PRIVATE DRIVE OR ROAD","NOT APPLICABLE","NON TRAFFICWAY","NOT APPLICABLE",35,"1 - DRY","98 - OTHER (EXPLAIN IN NARRATIVE)","1 - CLEAR","98 - OTHER/OUT OF STATE","NO CHARGES",23,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"16448526","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2018-05-26",0,"5",2,"B - SUSPECTED MINOR INJURY","1744","2018","SATURDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING LEFT",0,"97 - NOT APPLICABLE","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",-1,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","FAIL TO YEILD RIGHT OF WAY LEFT TURN",45,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"16448526","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2018-05-26",0,"5",2,"B - SUSPECTED MINOR INJURY","1744","2018","SATURDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING LEFT",0,"97 - NOT APPLICABLE","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",-1,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",43,"TEST_NOT_TAKEN","TEST_NOT_TAKEN","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"16448526","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2018-05-26",0,"5",2,"B - SUSPECTED MINOR INJURY","1744","2018","SATURDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING LEFT",0,"97 - NOT APPLICABLE","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",-1,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",38,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"16435315","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2018-05-27",0,"5",0,"A - SUSPECTED SERIOUS INJURY","33","2018","SUNDAY","PEDALCYCLIST","00:00 - 00:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","11 - CENTER STRIPE/DIVIDER","1 - CLEAR","99 - UNKNOWN","NO CHARGES",26,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN",0,"Person_Unkown_Injury"
"16435315","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2018-05-27",0,"5",0,"A - SUSPECTED SERIOUS INJURY","33","2018","SUNDAY","PEDALCYCLIST","00:00 - 00:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","11 - CENTER STRIPE/DIVIDER","1 - CLEAR","CM - CLASS C AND M","NO CHARGES",27,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","4 - WORN, UNK DAMAGE","A - SUSPECTED SERIOUS INJURY",1,"Person_Possible_Injury"
"16448585","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2018-06-01",0,"6",2,"N - NOT INJURED","1833","2018","FRIDAY","PEDALCYCLIST","18:00 - 18:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING LEFT",0,"4 - FOUR ENTERING ROADS","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",45,"1 - DRY","11 - CENTER STRIPE/DIVIDER","1 - CLEAR","C - CLASS C","NO CHARGES",61,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"16448585","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2018-06-01",0,"6",2,"N - NOT INJURED","1833","2018","FRIDAY","PEDALCYCLIST","18:00 - 18:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING LEFT",0,"4 - FOUR ENTERING ROADS","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",45,"1 - DRY","11 - CENTER STRIPE/DIVIDER","1 - CLEAR","C - CLASS C","NO CHARGES",30,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","3 - WORN, NOT DAMAGED","N - NOT INJURED",0,"Person_Not_Injured"
"16450636","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2018-06-01",0,"6",2,"N - NOT INJURED","1215","2018","FRIDAY","PEDALCYCLIST","12:00 - 12:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","NO CHARGES",48,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"16450636","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2018-06-01",0,"6",2,"N - NOT INJURED","1215","2018","FRIDAY","PEDALCYCLIST","12:00 - 12:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","NO CHARGES",37,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","3 - WORN, NOT DAMAGED","N - NOT INJURED",0,"Person_Not_Injured"
"16448775","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2018-06-03",0,"6",0,"C - POSSIBLE INJURY","200","2018","SUNDAY","PEDALCYCLIST","02:00 - 02:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",-1,"98 - OTHER (EXPLAIN IN NARRATIVE)","98 - OTHER (EXPLAIN IN NARRATIVE)","98 - OTHER (EXPLAIN IN NARRATIVE)","99 - UNKNOWN","NO CHARGES",21,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN",0,"Person_Unkown_Injury"
"16448775","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2018-06-03",0,"6",0,"C - POSSIBLE INJURY","200","2018","SUNDAY","PEDALCYCLIST","02:00 - 02:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",-1,"98 - OTHER (EXPLAIN IN NARRATIVE)","98 - OTHER (EXPLAIN IN NARRATIVE)","98 - OTHER (EXPLAIN IN NARRATIVE)","C - CLASS C","NO CHARGES",50,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","98 - OTHER","1 - MALE","1 - NOT WORN","C - POSSIBLE INJURY",1,"Person_Possible_Injury"
"16465471","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2018-06-03",0,"6",2,"N - NOT INJURED","2130","2018","SUNDAY","PEDALCYCLIST","21:00 - 21:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",-1,"1 - DRY","96 - NONE","1 - CLEAR","5 - UNLICENSED","NO CHARGES",27,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"16465471","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2018-06-03",0,"6",2,"N - NOT INJURED","2130","2018","SUNDAY","PEDALCYCLIST","21:00 - 21:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",-1,"1 - DRY","96 - NONE","1 - CLEAR","5 - UNLICENSED","NO CHARGES",17,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","99 - UNKNOWN IF WORN","N - NOT INJURED",0,"Person_Not_Injured"
"16880468","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2018-06-04",0,"6",1,"C - POSSIBLE INJURY","1710","2018","MONDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",3,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","INTERSTATE","4 OR MORE LANES, DIVIDED",35,"1 - DRY","98 - OTHER (EXPLAIN IN NARRATIVE)","1 - CLEAR","C - CLASS C","NO CHARGES",34,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"16880468","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2018-06-04",0,"6",1,"C - POSSIBLE INJURY","1710","2018","MONDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",3,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","INTERSTATE","4 OR MORE LANES, DIVIDED",35,"1 - DRY","98 - OTHER (EXPLAIN IN NARRATIVE)","1 - CLEAR","5 - UNLICENSED","NO CHARGES",30,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","3 - WORN, NOT DAMAGED","C - POSSIBLE INJURY",1,"Person_Possible_Injury"
"16478498","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2018-06-05",0,"6",1,"B - SUSPECTED MINOR INJURY","1150","2018","TUESDAY","PEDALCYCLIST","11:00 - 11:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",36,"98 - OTHER (EXPLAIN IN NARRATIVE)","NOT APPLICABLE","NOT APPLICABLE","FARM TO MARKET","4 OR MORE LANES, DIVIDED",30,"1 - DRY","15 - CROSSWALK","1 - CLEAR","C - CLASS C","FTYROW - PEDESTRIAN IN CROSSWALK, FTMFR, EXPIRED REGISTRATION",22,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"16478498","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2018-06-05",0,"6",1,"B - SUSPECTED MINOR INJURY","1150","2018","TUESDAY","PEDALCYCLIST","11:00 - 11:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",36,"98 - OTHER (EXPLAIN IN NARRATIVE)","NOT APPLICABLE","NOT APPLICABLE","FARM TO MARKET","4 OR MORE LANES, DIVIDED",30,"1 - DRY","15 - CROSSWALK","1 - CLEAR","CM - CLASS C AND M","NO CHARGES",77,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","4 - WORN, UNK DAMAGE","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"16465484","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2018-06-06",0,"6",2,"B - SUSPECTED MINOR INJURY","1714","2018","WEDNESDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","PRIVATE DRIVE OR ROAD","NOT APPLICABLE","NON TRAFFICWAY","NOT APPLICABLE",-1,"1 - DRY","96 - NONE","1 - CLEAR","C - CLASS C","NO CHARGES",45,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","A - ASIAN","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"16465484","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2018-06-06",0,"6",2,"B - SUSPECTED MINOR INJURY","1714","2018","WEDNESDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","PRIVATE DRIVE OR ROAD","NOT APPLICABLE","NON TRAFFICWAY","NOT APPLICABLE",-1,"1 - DRY","96 - NONE","1 - CLEAR","C - CLASS C","NO CHARGES",6,"TEST_NOT_TAKEN","TEST_NOT_TAKEN","97 - NOT APPLICABLE","A - ASIAN","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"16465484","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2018-06-06",0,"6",2,"B - SUSPECTED MINOR INJURY","1714","2018","WEDNESDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","PRIVATE DRIVE OR ROAD","NOT APPLICABLE","NON TRAFFICWAY","NOT APPLICABLE",-1,"1 - DRY","96 - NONE","1 - CLEAR","C - CLASS C","NO CHARGES",49,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","4 - WORN, UNK DAMAGE","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"16472883","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2018-06-06",0,"6",1,"B - SUSPECTED MINOR INJURY","2223","2018","WEDNESDAY","PEDALCYCLIST","22:00 - 22:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - TURNING LEFT",0,"97 - NOT APPLICABLE","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","US & STATE HIGHWAYS","4 OR MORE LANES, UNDIVIDED",35,"1 - DRY","8 - STOP SIGN","1 - CLEAR","C - CLASS C","FTY FROM PRIVATE DRIVE OR ALLEY",27,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
